<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.12.03	10:30:00	1.29104	1.29150	1.29095	1.29148	797	0	2
2020.12.03	10:45:00	1.29148	1.29193	1.29112	1.29180	803	0	2
2020.12.03	11:00:00	1.29181	1.29220	1.29160	1.29202	659	0	2
2020.12.03	11:15:00	1.29203	1.29300	1.29201	1.29291	800	0	2
2020.12.03	11:30:00	1.29291	1.29412	1.29287	1.29403	910	0	2
2020.12.03	11:45:00	1.29403	1.29404	1.29299	1.29332	783	0	2
2020.12.03	12:00:00	1.29331	1.29391	1.29311	1.29386	709	0	2
2020.12.03	12:15:00	1.29387	1.29397	1.29330	1.29375	655	0	2
2020.12.03	12:30:00	1.29376	1.29378	1.29325	1.29366	824	0	2
2020.12.03	12:45:00	1.29368	1.29375	1.29314	1.29320	679	0	2
2020.12.03	13:00:00	1.29320	1.29325	1.29271	1.29295	712	0	2
2020.12.03	13:15:00	1.29294	1.29352	1.29281	1.29292	767	0	2
2020.12.03	13:30:00	1.29293	1.29310	1.29232	1.29266	709	0	2
2020.12.03	13:45:00	1.29267	1.29285	1.29245	1.29257	592	0	2
2020.12.03	14:00:00	1.29257	1.29298	1.29200	1.29216	794	0	2
2020.12.03	14:15:00	1.29217	1.29246	1.29216	1.29236	632	0	2
2020.12.03	14:30:00	1.29233	1.29248	1.29168	1.29184	647	0	2
2020.12.03	14:45:00	1.29184	1.29192	1.29034	1.29074	875	0	2
2020.12.03	15:00:00	1.29074	1.29177	1.29073	1.29129	996	0	2
2020.12.03	15:15:00	1.29130	1.29141	1.29050	1.29069	802	0	2
2020.12.03	15:30:00	1.29068	1.29130	1.29045	1.29102	877	0	2
2020.12.03	15:45:00	1.29102	1.29181	1.29090	1.29155	969	0	2
2020.12.03	16:00:00	1.29157	1.29184	1.29115	1.29140	1034	0	2
2020.12.03	16:15:00	1.29139	1.29150	1.29031	1.29054	1004	0	2
2020.12.03	16:30:00	1.29054	1.29174	1.29022	1.29046	1613	0	2
2020.12.03	16:45:00	1.29047	1.29085	1.28963	1.28987	1373	0	2
2020.12.03	17:00:00	1.28986	1.28986	1.28869	1.28897	1388	0	2
2020.12.03	17:15:00	1.28897	1.28920	1.28839	1.28901	1072	0	2
2020.12.03	17:30:00	1.28900	1.28902	1.28721	1.28760	1144	0	2
2020.12.03	17:45:00	1.28762	1.28830	1.28687	1.28729	1412	0	2
2020.12.03	18:00:00	1.28728	1.28825	1.28709	1.28820	1200	0	2
2020.12.03	18:15:00	1.28821	1.28833	1.28721	1.28769	836	0	2
2020.12.03	18:30:00	1.28769	1.28797	1.28738	1.28790	493	0	2
2020.12.03	18:45:00	1.28792	1.28808	1.28741	1.28752	782	0	2
2020.12.03	19:00:00	1.28752	1.28830	1.28750	1.28810	1037	0	2
2020.12.03	19:15:00	1.28810	1.28822	1.28741	1.28767	822	0	2
2020.12.03	19:30:00	1.28769	1.28771	1.28701	1.28708	582	0	2
2020.12.03	19:45:00	1.28708	1.28772	1.28683	1.28689	519	0	2
2020.12.03	20:00:00	1.28689	1.28695	1.28645	1.28652	598	0	2
2020.12.03	20:15:00	1.28652	1.28689	1.28646	1.28648	418	0	2
2020.12.03	20:30:00	1.28648	1.28655	1.28572	1.28583	528	0	2
2020.12.03	20:45:00	1.28586	1.28628	1.28559	1.28614	689	0	2
2020.12.03	21:00:00	1.28612	1.28624	1.28543	1.28552	581	0	2
2020.12.03	21:15:00	1.28552	1.28574	1.28519	1.28521	274	0	2
2020.12.03	21:30:00	1.28522	1.28605	1.28520	1.28587	621	0	2
2020.12.03	21:45:00	1.28587	1.28600	1.28526	1.28551	729	0	2
2020.12.03	22:00:00	1.28551	1.28600	1.28548	1.28558	639	0	2
2020.12.03	22:15:00	1.28559	1.28600	1.28559	1.28588	386	0	2
2020.12.03	22:30:00	1.28588	1.28812	1.28582	1.28718	1222	0	2
2020.12.03	22:45:00	1.28718	1.28779	1.28665	1.28678	1483	0	2
2020.12.03	23:00:00	1.28679	1.28719	1.28655	1.28658	490	0	2
2020.12.03	23:15:00	1.28660	1.28661	1.28589	1.28597	223	0	2
2020.12.03	23:30:00	1.28597	1.28622	1.28590	1.28618	199	0	2
2020.12.03	23:45:00	1.28620	1.28684	1.28610	1.28610	516	0	2
2020.12.04	00:00:00	1.28610	1.28653	1.28560	1.28605	113	0	14
2020.12.04	00:15:00	1.28612	1.28662	1.28587	1.28591	93	0	25
2020.12.04	00:30:00	1.28604	1.28664	1.28590	1.28610	70	0	11
2020.12.04	00:45:00	1.28610	1.28645	1.28601	1.28617	138	0	26
2020.12.04	01:00:00	1.28618	1.28666	1.28617	1.28664	892	0	10
2020.12.04	01:15:00	1.28664	1.28666	1.28626	1.28646	342	0	2
2020.12.04	01:30:00	1.28641	1.28661	1.28572	1.28659	220	0	2
2020.12.04	01:45:00	1.28659	1.28679	1.28644	1.28679	336	0	3
2020.12.04	02:00:00	1.28680	1.28688	1.28642	1.28670	519	0	2
2020.12.04	02:15:00	1.28670	1.28673	1.28622	1.28624	336	0	2
2020.12.04	02:30:00	1.28626	1.28636	1.28604	1.28608	238	0	2
2020.12.04	02:45:00	1.28608	1.28666	1.28595	1.28657	411	0	2
2020.12.04	03:00:00	1.28657	1.28665	1.28596	1.28655	835	0	2
2020.12.04	03:15:00	1.28655	1.28689	1.28642	1.28683	650	0	2
2020.12.04	03:30:00	1.28684	1.28738	1.28683	1.28718	600	0	2
2020.12.04	03:45:00	1.28718	1.28718	1.28634	1.28680	534	0	2
2020.12.04	04:00:00	1.28680	1.28693	1.28657	1.28688	501	0	2
2020.12.04	04:15:00	1.28688	1.28688	1.28607	1.28613	462	0	2
2020.12.04	04:30:00	1.28614	1.28641	1.28603	1.28637	317	0	2
2020.12.04	04:45:00	1.28638	1.28641	1.28581	1.28585	398	0	2
2020.12.04	05:00:00	1.28585	1.28603	1.28574	1.28593	459	0	2
2020.12.04	05:15:00	1.28593	1.28603	1.28583	1.28596	416	0	2
2020.12.04	05:30:00	1.28596	1.28620	1.28587	1.28617	274	0	2
2020.12.04	05:45:00	1.28618	1.28621	1.28596	1.28604	281	0	2
2020.12.04	06:00:00	1.28605	1.28625	1.28602	1.28605	367	0	2
2020.12.04	06:15:00	1.28605	1.28612	1.28591	1.28594	298	0	3
2020.12.04	06:30:00	1.28591	1.28601	1.28572	1.28578	335	0	2
2020.12.04	06:45:00	1.28577	1.28618	1.28577	1.28612	177	0	2
2020.12.04	07:00:00	1.28612	1.28618	1.28592	1.28613	332	0	2
2020.12.04	07:15:00	1.28613	1.28619	1.28602	1.28603	170	0	2
2020.12.04	07:30:00	1.28604	1.28608	1.28588	1.28593	397	0	2
2020.12.04	07:45:00	1.28593	1.28599	1.28560	1.28564	395	0	2
2020.12.04	08:00:00	1.28564	1.28578	1.28532	1.28532	367	0	2
2020.12.04	08:15:00	1.28532	1.28539	1.28481	1.28492	381	0	2
2020.12.04	08:30:00	1.28491	1.28526	1.28473	1.28518	436	0	2
2020.12.04	08:45:00	1.28518	1.28519	1.28490	1.28511	609	0	2
2020.12.04	09:00:00	1.28511	1.28560	1.28474	1.28536	552	0	2
2020.12.04	09:15:00	1.28534	1.28567	1.28519	1.28524	485	0	2
2020.12.04	09:30:00	1.28523	1.28587	1.28523	1.28580	691	0	2
2020.12.04	09:45:00	1.28580	1.28604	1.28578	1.28603	648	0	2
2020.12.04	10:00:00	1.28601	1.28648	1.28544	1.28552	834	0	2
2020.12.04	10:15:00	1.28552	1.28602	1.28537	1.28596	643	0	2
2020.12.04	10:30:00	1.28596	1.28612	1.28533	1.28554	738	0	2
2020.12.04	10:45:00	1.28554	1.28635	1.28543	1.28615	751	0	2
2020.12.04	11:00:00	1.28615	1.28659	1.28593	1.28615	440	0	2
2020.12.04	11:15:00	1.28615	1.28645	1.28586	1.28622	362	0	2
2020.12.04	11:30:00	1.28622	1.28622	1.28533	1.28537	525	0	2
2020.12.04	11:45:00	1.28537	1.28565	1.28507	1.28557	1126	0	2
2020.12.04	12:00:00	1.28557	1.28628	1.28542	1.28628	728	0	2
2020.12.04	12:15:00	1.28628	1.28686	1.28614	1.28664	827	0	2
2020.12.04	12:30:00	1.28664	1.28674	1.28607	1.28613	643	0	2
2020.12.04	12:45:00	1.28613	1.28657	1.28600	1.28606	646	0	2
2020.12.04	13:00:00	1.28606	1.28626	1.28580	1.28605	589	0	2
2020.12.04	13:15:00	1.28606	1.28618	1.28588	1.28597	636	0	2
2020.12.04	13:30:00	1.28597	1.28601	1.28561	1.28578	606	0	2
2020.12.04	13:45:00	1.28578	1.28649	1.28553	1.28620	770	0	2
2020.12.04	14:00:00	1.28620	1.28637	1.28522	1.28541	750	0	2
2020.12.04	14:15:00	1.28541	1.28549	1.28498	1.28534	669	0	2
2020.12.04	14:30:00	1.28534	1.28576	1.28527	1.28542	523	0	2
2020.12.04	14:45:00	1.28542	1.28596	1.28532	1.28595	507	0	2
2020.12.04	15:00:00	1.28595	1.28611	1.28537	1.28575	572	0	2
2020.12.04	15:15:00	1.28575	1.28628	1.28523	1.28583	894	0	2
2020.12.04	15:30:00	1.28583	1.28587	1.28223	1.28273	2365	0	2
2020.12.04	15:45:00	1.28274	1.28488	1.28263	1.28350	2397	0	2
2020.12.04	16:00:00	1.28350	1.28408	1.28240	1.28240	1585	0	2
2020.12.04	16:15:00	1.28237	1.28272	1.28159	1.28242	1377	0	2
2020.12.04	16:30:00	1.28238	1.28297	1.28098	1.28101	1796	0	2
2020.12.04	16:45:00	1.28102	1.28154	1.28046	1.28115	1364	0	2
2020.12.04	17:00:00	1.28114	1.28142	1.28047	1.28090	1347	0	2
2020.12.04	17:15:00	1.28090	1.28151	1.28067	1.28122	1256	0	2
2020.12.04	17:30:00	1.28122	1.28139	1.27936	1.27938	1205	0	2
2020.12.04	17:45:00	1.27938	1.28064	1.27919	1.28042	1556	0	2
2020.12.04	18:00:00	1.28043	1.28088	1.27941	1.27964	1015	0	2
2020.12.04	18:15:00	1.27965	1.28048	1.27961	1.28043	603	0	2
2020.12.04	18:30:00	1.28041	1.28041	1.27943	1.27970	561	0	2
2020.12.04	18:45:00	1.27970	1.28007	1.27901	1.27973	457	0	2
2020.12.04	19:00:00	1.27973	1.27996	1.27932	1.27990	625	0	2
2020.12.04	19:15:00	1.27990	1.28031	1.27980	1.27981	491	0	2
2020.12.04	19:30:00	1.27980	1.27983	1.27899	1.27916	653	0	2
2020.12.04	19:45:00	1.27916	1.27978	1.27916	1.27950	356	0	2
2020.12.04	20:00:00	1.27950	1.27997	1.27928	1.27930	455	0	2
2020.12.04	20:15:00	1.27931	1.27936	1.27841	1.27847	633	0	2
2020.12.04	20:30:00	1.27847	1.27862	1.27797	1.27810	700	0	2
2020.12.04	20:45:00	1.27810	1.27873	1.27806	1.27856	631	0	2
2020.12.04	21:00:00	1.27858	1.27863	1.27799	1.27800	551	0	2
2020.12.04	21:15:00	1.27800	1.27826	1.27798	1.27820	664	0	2
2020.12.04	21:30:00	1.27821	1.27867	1.27816	1.27860	763	0	2
2020.12.04	21:45:00	1.27860	1.27866	1.27777	1.27796	635	0	2
2020.12.04	22:00:00	1.27798	1.27826	1.27785	1.27799	539	0	2
2020.12.04	22:15:00	1.27800	1.27827	1.27749	1.27749	858	0	2
2020.12.04	22:30:00	1.27749	1.27803	1.27745	1.27773	768	0	2
2020.12.04	22:45:00	1.27773	1.27824	1.27760	1.27788	1006	0	2
2020.12.04	23:00:00	1.27787	1.27792	1.27723	1.27788	520	0	2
2020.12.04	23:15:00	1.27788	1.27849	1.27788	1.27839	271	0	2
2020.12.04	23:30:00	1.27833	1.27935	1.27825	1.27934	419	0	3
2020.12.04	23:45:00	1.27932	1.27933	1.27830	1.27844	324	0	2
2020.12.07	00:00:00	1.27750	1.27791	1.27750	1.27777	55	0	19
2020.12.07	00:15:00	1.27777	1.27826	1.27734	1.27803	109	0	6
2020.12.07	00:30:00	1.27803	1.27897	1.27765	1.27774	224	0	2
2020.12.07	00:45:00	1.27775	1.27855	1.27751	1.27823	311	0	12
2020.12.07	01:00:00	1.27823	1.27860	1.27768	1.27846	366	0	2
2020.12.07	01:15:00	1.27846	1.27860	1.27809	1.27809	307	0	2
2020.12.07	01:30:00	1.27807	1.27846	1.27793	1.27800	296	0	3
2020.12.07	01:45:00	1.27800	1.27821	1.27783	1.27815	423	0	2
2020.12.07	02:00:00	1.27815	1.27849	1.27797	1.27823	699	0	2
2020.12.07	02:15:00	1.27824	1.27832	1.27793	1.27811	562	0	2
2020.12.07	02:30:00	1.27812	1.27826	1.27788	1.27799	510	0	2
2020.12.07	02:45:00	1.27800	1.27804	1.27773	1.27797	504	0	3
2020.12.07	03:00:00	1.27798	1.27840	1.27778	1.27832	531	0	2
2020.12.07	03:15:00	1.27831	1.27858	1.27817	1.27851	611	0	2
2020.12.07	03:30:00	1.27850	1.27882	1.27837	1.27855	875	0	2
2020.12.07	03:45:00	1.27855	1.27858	1.27800	1.27815	841	0	2
2020.12.07	04:00:00	1.27815	1.27832	1.27788	1.27793	521	0	2
2020.12.07	04:15:00	1.27793	1.27822	1.27775	1.27814	444	0	2
2020.12.07	04:30:00	1.27814	1.27830	1.27787	1.27805	585	0	2
2020.12.07	04:45:00	1.27804	1.27817	1.27784	1.27804	247	0	2
2020.12.07	05:00:00	1.27804	1.27835	1.27780	1.27828	417	0	1
2020.12.07	05:15:00	1.27828	1.27830	1.27807	1.27811	272	0	2
2020.12.07	05:30:00	1.27812	1.27856	1.27788	1.27842	388	0	2
2020.12.07	05:45:00	1.27840	1.27853	1.27823	1.27847	190	0	3
2020.12.07	06:00:00	1.27848	1.27866	1.27835	1.27858	302	0	2
2020.12.07	06:15:00	1.27856	1.27898	1.27854	1.27898	285	0	2
2020.12.07	06:30:00	1.27898	1.27899	1.27873	1.27888	83	0	2
2020.12.07	06:45:00	1.27888	1.27918	1.27888	1.27901	234	0	2
2020.12.07	07:00:00	1.27901	1.27902	1.27887	1.27901	298	0	3
2020.12.07	07:15:00	1.27900	1.27902	1.27888	1.27895	300	0	2
2020.12.07	07:30:00	1.27895	1.27895	1.27864	1.27880	325	0	2
2020.12.07	07:45:00	1.27880	1.27893	1.27864	1.27873	184	0	2
2020.12.07	08:00:00	1.27873	1.27881	1.27857	1.27871	283	0	3
2020.12.07	08:15:00	1.27869	1.27886	1.27866	1.27883	259	0	2
2020.12.07	08:30:00	1.27883	1.27915	1.27880	1.27883	326	0	2
2020.12.07	08:45:00	1.27884	1.27923	1.27882	1.27896	243	0	3
2020.12.07	09:00:00	1.27896	1.27934	1.27889	1.27902	566	0	2
2020.12.07	09:15:00	1.27903	1.27924	1.27884	1.27913	530	0	2
2020.12.07	09:30:00	1.27913	1.27921	1.27830	1.27873	638	0	2
2020.12.07	09:45:00	1.27871	1.27873	1.27792	1.27821	526	0	2
2020.12.07	10:00:00	1.27822	1.28007	1.27821	1.27995	1544	0	2
2020.12.07	10:15:00	1.27993	1.28162	1.27980	1.28136	1320	0	2
2020.12.07	10:30:00	1.28136	1.28207	1.28111	1.28188	1623	0	2
2020.12.07	10:45:00	1.28188	1.28261	1.28149	1.28227	1363	0	2
2020.12.07	11:00:00	1.28226	1.28316	1.28210	1.28309	1233	0	2
2020.12.07	11:15:00	1.28307	1.28333	1.28273	1.28306	1093	0	2
2020.12.07	11:30:00	1.28305	1.28306	1.28202	1.28218	897	0	2
2020.12.07	11:45:00	1.28220	1.28224	1.28172	1.28196	917	0	2
2020.12.07	12:00:00	1.28196	1.28232	1.28172	1.28198	731	0	2
2020.12.07	12:15:00	1.28200	1.28209	1.28100	1.28110	891	0	2
2020.12.07	12:30:00	1.28110	1.28179	1.28090	1.28130	803	0	2
2020.12.07	12:45:00	1.28130	1.28175	1.28114	1.28135	697	0	2
2020.12.07	13:00:00	1.28135	1.28173	1.28116	1.28131	606	0	2
2020.12.07	13:15:00	1.28131	1.28141	1.28104	1.28127	634	0	2
2020.12.07	13:30:00	1.28124	1.28157	1.28085	1.28109	583	0	2
2020.12.07	13:45:00	1.28106	1.28144	1.28095	1.28137	543	0	2
2020.12.07	14:00:00	1.28137	1.28145	1.28091	1.28101	573	0	2
2020.12.07	14:15:00	1.28099	1.28146	1.28088	1.28116	576	0	2
2020.12.07	14:30:00	1.28116	1.28149	1.28094	1.28129	459	0	2
2020.12.07	14:45:00	1.28129	1.28162	1.28085	1.28115	650	0	2
2020.12.07	15:00:00	1.28116	1.28137	1.28053	1.28083	978	0	2
2020.12.07	15:15:00	1.28083	1.28089	1.28032	1.28034	841	0	2
2020.12.07	15:30:00	1.28032	1.28063	1.28012	1.28029	781	0	2
2020.12.07	15:45:00	1.28029	1.28036	1.27933	1.27945	698	0	2
2020.12.07	16:00:00	1.27945	1.27982	1.27931	1.27961	1017	0	2
2020.12.07	16:15:00	1.27960	1.28058	1.27956	1.27965	751	0	2
2020.12.07	16:30:00	1.27964	1.28016	1.27908	1.27938	1529	0	2
2020.12.07	16:45:00	1.27938	1.28058	1.27938	1.27988	1233	0	2
2020.12.07	17:00:00	1.27988	1.28105	1.27979	1.28048	1010	0	2
2020.12.07	17:15:00	1.28048	1.28093	1.28022	1.28085	957	0	2
2020.12.07	17:30:00	1.28085	1.28146	1.28065	1.28094	945	0	2
2020.12.07	17:45:00	1.28093	1.28128	1.28064	1.28117	937	0	2
2020.12.07	18:00:00	1.28117	1.28120	1.28034	1.28040	933	0	2
2020.12.07	18:15:00	1.28040	1.28054	1.27988	1.27996	466	0	2
2020.12.07	18:30:00	1.27996	1.28069	1.27975	1.28014	740	0	2
2020.12.07	18:45:00	1.28014	1.28044	1.27955	1.27957	652	0	2
2020.12.07	19:00:00	1.27958	1.27975	1.27871	1.27880	891	0	2
2020.12.07	19:15:00	1.27880	1.27945	1.27877	1.27942	761	0	2
2020.12.07	19:30:00	1.27943	1.27957	1.27929	1.27943	479	0	2
2020.12.07	19:45:00	1.27944	1.27954	1.27905	1.27936	644	0	2
2020.12.07	20:00:00	1.27936	1.28030	1.27936	1.28029	521	0	2
2020.12.07	20:15:00	1.28029	1.28042	1.28012	1.28023	801	0	2
2020.12.07	20:30:00	1.28023	1.28103	1.28021	1.28073	789	0	2
2020.12.07	20:45:00	1.28071	1.28082	1.28007	1.28032	992	0	2
2020.12.07	21:00:00	1.28032	1.28053	1.28009	1.28037	660	0	2
2020.12.07	21:15:00	1.28036	1.28065	1.28024	1.28054	587	0	2
2020.12.07	21:30:00	1.28054	1.28059	1.28007	1.28008	541	0	2
2020.12.07	21:45:00	1.28010	1.28014	1.27955	1.27966	667	0	2
2020.12.07	22:00:00	1.27965	1.28092	1.27964	1.28075	559	0	2
2020.12.07	22:15:00	1.28075	1.28075	1.28006	1.28009	450	0	2
2020.12.07	22:30:00	1.28009	1.28045	1.27988	1.28014	491	0	2
2020.12.07	22:45:00	1.28014	1.28021	1.27969	1.27982	929	0	2
2020.12.07	23:00:00	1.27982	1.27996	1.27972	1.27982	335	0	2
2020.12.07	23:15:00	1.27981	1.28059	1.27945	1.28006	298	0	2
2020.12.07	23:30:00	1.28006	1.28016	1.27972	1.27999	213	0	2
2020.12.07	23:45:00	1.27999	1.28038	1.27970	1.27970	291	0	2
2020.12.08	00:00:00	1.27970	1.28014	1.27968	1.27993	77	0	14
2020.12.08	00:15:00	1.27988	1.28003	1.27974	1.28001	94	0	12
2020.12.08	00:30:00	1.27999	1.28004	1.27982	1.27990	74	0	23
2020.12.08	00:45:00	1.27998	1.28009	1.27989	1.27989	133	0	29
2020.12.08	01:00:00	1.28003	1.28032	1.27963	1.28031	227	0	2
2020.12.08	01:15:00	1.28030	1.28035	1.28013	1.28031	152	0	6
2020.12.08	01:30:00	1.28027	1.28032	1.28008	1.28029	162	0	5
2020.12.08	01:45:00	1.28029	1.28038	1.28015	1.28037	263	0	2
2020.12.08	02:00:00	1.28038	1.28089	1.28031	1.28088	661	0	2
2020.12.08	02:15:00	1.28088	1.28088	1.28040	1.28066	450	0	2
2020.12.08	02:30:00	1.28066	1.28067	1.28039	1.28042	500	0	2
2020.12.08	02:45:00	1.28042	1.28055	1.28013	1.28031	538	0	2
2020.12.08	03:00:00	1.28034	1.28039	1.27970	1.27984	736	0	2
2020.12.08	03:15:00	1.27985	1.27993	1.27955	1.27976	689	0	3
2020.12.08	03:30:00	1.27977	1.27983	1.27931	1.27944	808	0	3
2020.12.08	03:45:00	1.27944	1.27982	1.27918	1.27969	722	0	2
2020.12.08	04:00:00	1.27971	1.27985	1.27948	1.27952	637	0	2
2020.12.08	04:15:00	1.27957	1.27980	1.27940	1.27972	428	0	2
2020.12.08	04:30:00	1.27972	1.27978	1.27945	1.27954	488	0	2
2020.12.08	04:45:00	1.27954	1.27966	1.27927	1.27933	460	0	2
2020.12.08	05:00:00	1.27934	1.27935	1.27897	1.27903	518	0	2
2020.12.08	05:15:00	1.27903	1.27924	1.27903	1.27916	410	0	2
2020.12.08	05:30:00	1.27917	1.27926	1.27907	1.27923	363	0	2
2020.12.08	05:45:00	1.27922	1.27926	1.27894	1.27909	202	0	2
2020.12.08	06:00:00	1.27909	1.27911	1.27891	1.27896	174	0	2
2020.12.08	06:15:00	1.27897	1.27913	1.27891	1.27894	391	0	2
2020.12.08	06:30:00	1.27893	1.27900	1.27864	1.27898	383	0	2
2020.12.08	06:45:00	1.27899	1.27905	1.27883	1.27893	219	0	3
2020.12.08	07:00:00	1.27891	1.27892	1.27872	1.27875	297	0	3
2020.12.08	07:15:00	1.27876	1.27885	1.27866	1.27883	237	0	2
2020.12.08	07:30:00	1.27882	1.27889	1.27864	1.27868	311	0	3
2020.12.08	07:45:00	1.27868	1.27886	1.27866	1.27877	318	0	2
2020.12.08	08:00:00	1.27877	1.27884	1.27848	1.27862	474	0	2
2020.12.08	08:15:00	1.27863	1.27898	1.27863	1.27878	211	0	3
2020.12.08	08:30:00	1.27877	1.27932	1.27875	1.27931	254	0	3
2020.12.08	08:45:00	1.27932	1.27952	1.27923	1.27931	581	0	3
2020.12.08	09:00:00	1.27929	1.27998	1.27929	1.27982	605	0	2
2020.12.08	09:15:00	1.27982	1.28005	1.27971	1.27985	634	0	2
2020.12.08	09:30:00	1.27985	1.28004	1.27939	1.27939	513	0	2
2020.12.08	09:45:00	1.27938	1.27985	1.27887	1.27919	731	0	2
2020.12.08	10:00:00	1.27920	1.28025	1.27916	1.27988	1111	0	2
2020.12.08	10:15:00	1.27987	1.28018	1.27942	1.27947	796	0	2
2020.12.08	10:30:00	1.27947	1.27964	1.27882	1.27885	878	0	2
2020.12.08	10:45:00	1.27885	1.27926	1.27856	1.27892	941	0	2
2020.12.08	11:00:00	1.27892	1.27893	1.27738	1.27740	996	0	2
2020.12.08	11:15:00	1.27739	1.27788	1.27731	1.27784	1003	0	2
2020.12.08	11:30:00	1.27784	1.27815	1.27752	1.27794	667	0	2
2020.12.08	11:45:00	1.27794	1.27795	1.27698	1.27728	569	0	2
2020.12.08	12:00:00	1.27727	1.27798	1.27677	1.27797	986	0	2
2020.12.08	12:15:00	1.27798	1.27842	1.27774	1.27826	721	0	2
2020.12.08	12:30:00	1.27827	1.27886	1.27819	1.27860	750	0	2
2020.12.08	12:45:00	1.27862	1.27895	1.27838	1.27895	501	0	2
2020.12.08	13:00:00	1.27896	1.27956	1.27896	1.27950	832	0	2
2020.12.08	13:15:00	1.27950	1.27973	1.27917	1.27928	875	0	2
2020.12.08	13:30:00	1.27925	1.27982	1.27924	1.27982	772	0	2
2020.12.08	13:45:00	1.27982	1.28062	1.27959	1.28055	912	0	2
2020.12.08	14:00:00	1.28056	1.28056	1.27986	1.27988	833	0	2
2020.12.08	14:15:00	1.27988	1.28012	1.27930	1.27991	804	0	2
2020.12.08	14:30:00	1.27991	1.28034	1.27975	1.28033	809	0	2
2020.12.08	14:45:00	1.28033	1.28040	1.27989	1.28019	719	0	2
2020.12.08	15:00:00	1.28019	1.28021	1.27970	1.28012	667	0	2
2020.12.08	15:15:00	1.28012	1.28026	1.27900	1.27956	1858	0	2
2020.12.08	15:30:00	1.27961	1.28018	1.27910	1.28014	1009	0	2
2020.12.08	15:45:00	1.28014	1.28072	1.27961	1.28049	854	0	2
2020.12.08	16:00:00	1.28049	1.28049	1.27963	1.27972	969	0	2
2020.12.08	16:15:00	1.27971	1.28009	1.27936	1.27982	863	0	2
2020.12.08	16:30:00	1.27982	1.28005	1.27828	1.27828	1558	0	2
2020.12.08	16:45:00	1.27828	1.27979	1.27796	1.27934	1392	0	2
2020.12.08	17:00:00	1.27931	1.27987	1.27883	1.27941	1615	0	2
2020.12.08	17:15:00	1.27938	1.28063	1.27924	1.28056	1411	0	2
2020.12.08	17:30:00	1.28056	1.28117	1.28012	1.28109	1088	0	2
2020.12.08	17:45:00	1.28109	1.28109	1.27908	1.27913	1370	0	2
2020.12.08	18:00:00	1.27913	1.27988	1.27825	1.27980	1050	0	2
2020.12.08	18:15:00	1.27980	1.27996	1.27961	1.27980	609	0	2
2020.12.08	18:30:00	1.27980	1.28157	1.27969	1.28118	853	0	2
2020.12.08	18:45:00	1.28118	1.28163	1.28078	1.28084	738	0	2
2020.12.08	19:00:00	1.28084	1.28139	1.28079	1.28139	630	0	2
2020.12.08	19:15:00	1.28138	1.28142	1.28046	1.28081	607	0	2
2020.12.08	19:30:00	1.28081	1.28137	1.28070	1.28105	430	0	2
2020.12.08	19:45:00	1.28106	1.28231	1.28099	1.28195	701	0	2
2020.12.08	20:00:00	1.28195	1.28255	1.28177	1.28237	574	0	2
2020.12.08	20:15:00	1.28235	1.28237	1.28159	1.28168	389	0	2
2020.12.08	20:30:00	1.28168	1.28189	1.28156	1.28170	426	0	2
2020.12.08	20:45:00	1.28167	1.28238	1.28159	1.28236	432	0	2
2020.12.08	21:00:00	1.28236	1.28236	1.28171	1.28177	327	0	2
2020.12.08	21:15:00	1.28178	1.28195	1.28157	1.28177	389	0	2
2020.12.08	21:30:00	1.28177	1.28227	1.28172	1.28208	366	0	2
2020.12.08	21:45:00	1.28200	1.28210	1.28160	1.28189	602	0	2
2020.12.08	22:00:00	1.28189	1.28202	1.28163	1.28163	451	0	2
2020.12.08	22:15:00	1.28163	1.28231	1.28152	1.28210	391	0	2
2020.12.08	22:30:00	1.28210	1.28213	1.28173	1.28185	450	0	2
2020.12.08	22:45:00	1.28185	1.28191	1.28158	1.28187	465	0	2
2020.12.08	23:00:00	1.28188	1.28226	1.28176	1.28212	282	0	2
2020.12.08	23:15:00	1.28212	1.28221	1.28187	1.28188	141	0	2
2020.12.08	23:30:00	1.28188	1.28203	1.28143	1.28145	269	0	2
2020.12.08	23:45:00	1.28144	1.28208	1.28131	1.28161	363	0	2
2020.12.09	00:00:00	1.28161	1.28174	1.28129	1.28161	87	0	14
2020.12.09	00:15:00	1.28161	1.28207	1.28145	1.28178	102	0	0
2020.12.09	00:30:00	1.28178	1.28212	1.28168	1.28174	114	0	23
2020.12.09	00:45:00	1.28174	1.28179	1.28117	1.28134	105	0	19
2020.12.09	01:00:00	1.28148	1.28172	1.28143	1.28161	271	0	3
2020.12.09	01:15:00	1.28165	1.28167	1.28139	1.28150	413	0	2
2020.12.09	01:30:00	1.28152	1.28184	1.28147	1.28174	256	0	2
2020.12.09	01:45:00	1.28173	1.28184	1.28149	1.28159	198	0	5
2020.12.09	02:00:00	1.28159	1.28177	1.28146	1.28164	358	0	3
2020.12.09	02:15:00	1.28164	1.28164	1.28126	1.28131	271	0	2
2020.12.09	02:30:00	1.28132	1.28154	1.28122	1.28134	232	0	2
2020.12.09	02:45:00	1.28134	1.28149	1.28109	1.28133	470	0	2
2020.12.09	03:00:00	1.28133	1.28152	1.28109	1.28129	415	0	3
2020.12.09	03:15:00	1.28129	1.28150	1.28121	1.28128	357	0	4
