<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2017.02.15	08:00:00	1.30706	1.30797	1.30639	1.30736	17727	12877273000	9
2017.02.15	12:00:00	1.30738	1.31138	1.30715	1.31072	20611	16208965000	9
2017.02.15	16:00:00	1.31071	1.31198	1.30676	1.30863	44827	34807793000	9
2017.02.15	20:00:00	1.30862	1.30922	1.30664	1.30761	15540	12003531000	9
2017.02.16	00:00:00	1.30756	1.30800	1.30579	1.30613	12807	11077898000	0
2017.02.16	04:00:00	1.30613	1.30676	1.30541	1.30553	12905	8072876000	9
2017.02.16	08:00:00	1.30552	1.30655	1.30269	1.30411	18584	14218242000	9
2017.02.16	12:00:00	1.30410	1.30561	1.30087	1.30488	25045	20187753000	9
2017.02.16	16:00:00	1.30490	1.30704	1.30395	1.30525	34248	27720306000	9
2017.02.16	20:00:00	1.30524	1.30796	1.30435	1.30691	17572	14191067000	9
2017.02.17	00:00:00	1.30641	1.30858	1.30597	1.30635	10847	6786674000	9
2017.02.17	04:00:00	1.30635	1.30698	1.30598	1.30637	11479	7975436000	9
2017.02.17	08:00:00	1.30637	1.30920	1.30633	1.30903	19386	13498476000	9
2017.02.17	12:00:00	1.30903	1.30981	1.30714	1.30932	23083	19162476000	9
2017.02.17	16:00:00	1.30935	1.31259	1.30789	1.31101	26168	20339140000	9
2017.02.17	20:00:00	1.31102	1.31124	1.30824	1.30824	12971	10633198000	9
2017.02.20	00:00:00	1.30914	1.31079	1.30834	1.31003	13154	11840615000	0
2017.02.20	04:00:00	1.31004	1.31034	1.30846	1.30927	9698	7237861000	9
2017.02.20	08:00:00	1.30926	1.30983	1.30737	1.30928	14916	10971535000	9
2017.02.20	12:00:00	1.30927	1.31190	1.30921	1.31115	13275	10480096000	9
2017.02.20	16:00:00	1.31114	1.31157	1.30886	1.30968	9882	8378100000	9
2017.02.20	20:00:00	1.30967	1.31162	1.30963	1.31030	10793	9436274000	9
2017.02.21	00:00:00	1.30995	1.31370	1.30973	1.31340	12640	10983036000	0
2017.02.21	04:00:00	1.31342	1.31484	1.31332	1.31354	9450	8286429000	9
2017.02.21	08:00:00	1.31353	1.31632	1.31277	1.31596	16044	13041665000	9
2017.02.21	12:00:00	1.31596	1.31603	1.31287	1.31479	20599	18274937000	9
2017.02.21	16:00:00	1.31477	1.31590	1.31319	1.31540	26038	21153555000	9
2017.02.21	20:00:00	1.31540	1.31644	1.31297	1.31383	13004	10780863000	9
2017.02.22	00:00:00	1.31373	1.31497	1.31095	1.31187	8089	6188347000	0
2017.02.22	04:00:00	1.31191	1.31265	1.31152	1.31237	8757	9020324000	9
2017.02.22	08:00:00	1.31237	1.31727	1.31229	1.31721	17997	16478316000	9
2017.02.22	12:00:00	1.31721	1.32093	1.31597	1.31961	21908	18071000000	9
2017.02.22	16:00:00	1.31963	1.31974	1.31697	1.31872	26708	22216724000	9
2017.02.22	20:00:00	1.31873	1.32022	1.31424	1.31636	18882	14990140000	9
2017.02.23	00:00:00	1.31563	1.31698	1.31544	1.31578	9487	7874048000	0
2017.02.23	04:00:00	1.31578	1.31657	1.31315	1.31391	9874	9099959000	9
2017.02.23	08:00:00	1.31392	1.31537	1.31348	1.31422	15853	14593299000	9
2017.02.23	12:00:00	1.31420	1.31609	1.30821	1.30908	25165	21734220000	9
2017.02.23	16:00:00	1.30907	1.31220	1.30860	1.31115	26210	21626984000	9
2017.02.23	20:00:00	1.31115	1.31207	1.31007	1.31029	11231	8731172000	9
2017.02.24	00:00:00	1.31013	1.31182	1.30960	1.31124	8609	7299380000	0
2017.02.24	04:00:00	1.31125	1.31159	1.30931	1.31018	7747	6734286000	9
2017.02.24	08:00:00	1.31018	1.31030	1.30777	1.30972	15649	13437910000	9
2017.02.24	12:00:00	1.30971	1.31159	1.30556	1.30759	24642	18565366000	9
2017.02.24	16:00:00	1.30759	1.31083	1.30738	1.30991	27346	21759343000	9
2017.02.24	20:00:00	1.30991	1.31100	1.30848	1.30876	11244	7871400000	9
2017.02.27	00:00:00	1.30957	1.31221	1.30942	1.31035	12033	10474983000	0
2017.02.27	04:00:00	1.31033	1.31096	1.30932	1.30997	12305	11399151000	9
2017.02.27	08:00:00	1.30994	1.31180	1.30967	1.31147	16421	12533445000	9
2017.02.27	12:00:00	1.31148	1.31224	1.31033	1.31079	14791	12551561000	9
2017.02.27	16:00:00	1.31080	1.31167	1.30830	1.31153	27079	23213343000	9
2017.02.27	20:00:00	1.31150	1.31804	1.31146	1.31783	16800	13107305000	9
2017.02.28	00:00:00	1.31768	1.31960	1.31720	1.31865	8917	6128584000	0
2017.02.28	04:00:00	1.31866	1.31949	1.31693	1.31733	8902	6737685000	9
2017.02.28	08:00:00	1.31734	1.31858	1.31671	1.31765	14752	13201631000	9
2017.02.28	12:00:00	1.31765	1.32262	1.31641	1.32093	21425	17834808000	9
2017.02.28	16:00:00	1.32095	1.32834	1.31962	1.32769	31253	25201183000	9
2017.02.28	20:00:00	1.32769	1.33137	1.32689	1.32999	20354	14613795000	9
2017.03.01	00:00:00	1.32905	1.33244	1.32905	1.33046	12742	8257324000	0
2017.03.01	04:00:00	1.33047	1.33224	1.32837	1.33173	22587	17553905000	9
2017.03.01	08:00:00	1.33175	1.33386	1.33086	1.33264	20585	16662134000	9
2017.03.01	12:00:00	1.33263	1.33454	1.33076	1.33266	23402	21582260000	9
2017.03.01	16:00:00	1.33265	1.33572	1.32968	1.33318	31199	24403235000	9
2017.03.01	20:00:00	1.33319	1.33538	1.33240	1.33246	16450	11794385000	9
2017.03.02	00:00:00	1.33227	1.33586	1.33211	1.33519	11581	9496023000	0
2017.03.02	04:00:00	1.33520	1.33596	1.33443	1.33529	10171	8709995000	9
2017.03.02	08:00:00	1.33529	1.33750	1.33420	1.33716	15854	15831025000	9
2017.03.02	12:00:00	1.33718	1.33846	1.33511	1.33660	22414	20447140000	9
2017.03.02	16:00:00	1.33660	1.33967	1.33660	1.33925	30103	25566742000	9
2017.03.02	20:00:00	1.33925	1.34015	1.33860	1.33901	12996	8928611000	9
2017.03.03	00:00:00	1.33826	1.33988	1.33811	1.33872	9026	8424148000	9
2017.03.03	04:00:00	1.33874	1.33966	1.33825	1.33905	11035	9905625000	9
2017.03.03	08:00:00	1.33906	1.34142	1.33776	1.34122	16561	15249173000	9
2017.03.03	12:00:00	1.34121	1.34218	1.33839	1.33859	21040	20327030000	9
2017.03.03	16:00:00	1.33858	1.34348	1.33858	1.34091	28052	22276541000	9
2017.03.03	20:00:00	1.34094	1.34366	1.33680	1.33680	24741	19412445000	9
2017.03.06	00:00:00	1.33681	1.33979	1.33681	1.33907	9797	6865641000	0
2017.03.06	04:00:00	1.33907	1.33966	1.33887	1.33947	8015	4980875000	9
2017.03.06	08:00:00	1.33947	1.34141	1.33716	1.33854	19544	15373289000	9
2017.03.06	12:00:00	1.33854	1.34051	1.33802	1.33870	20146	17699788000	9
2017.03.06	16:00:00	1.33872	1.34242	1.33770	1.34228	26486	21264187000	9
2017.03.06	20:00:00	1.34228	1.34244	1.34009	1.34079	12859	9245126000	9
2017.03.07	00:00:00	1.34006	1.34137	1.33950	1.33973	7487	4635400000	9
2017.03.07	04:00:00	1.33972	1.33997	1.33826	1.33918	11536	7843050000	9
2017.03.07	08:00:00	1.33918	1.34099	1.33845	1.34066	17914	16395033000	9
2017.03.07	12:00:00	1.34066	1.34204	1.33971	1.34051	20052	18595226000	9
2017.03.07	16:00:00	1.34050	1.34350	1.34047	1.34133	25293	23106726000	9
2017.03.07	20:00:00	1.34133	1.34254	1.34096	1.34125	13086	10495919000	9
2017.03.08	00:00:00	1.34034	1.34166	1.33969	1.34102	8526	4938574000	0
2017.03.08	04:00:00	1.34102	1.34172	1.34012	1.34070	11693	7614425000	9
2017.03.08	08:00:00	1.34070	1.34454	1.34021	1.34298	18047	14576257000	9
2017.03.08	12:00:00	1.34298	1.34636	1.34298	1.34578	22583	19253056000	9
2017.03.08	16:00:00	1.34578	1.34932	1.34426	1.34932	31125	27601345000	9
2017.03.08	20:00:00	1.34932	1.34996	1.34849	1.34880	20796	16606669000	9
2017.03.09	00:00:00	1.34842	1.34963	1.34841	1.34888	7595	4722925000	9
2017.03.09	04:00:00	1.34888	1.34998	1.34828	1.34969	8525	5223050000	9
2017.03.09	08:00:00	1.34969	1.35192	1.34821	1.35094	23620	21058347000	9
2017.03.09	12:00:00	1.35097	1.35345	1.35049	1.35152	36498	31754336000	9
2017.03.09	16:00:00	1.35150	1.35302	1.34972	1.35110	38454	30202367000	9
2017.03.09	20:00:00	1.35110	1.35199	1.35005	1.35099	18667	13096063000	9
2017.03.10	00:00:00	1.35098	1.35142	1.35020	1.35034	8710	5450225000	9
2017.03.10	04:00:00	1.35034	1.35067	1.34950	1.35049	9151	6578357000	9
2017.03.10	08:00:00	1.35048	1.35082	1.34850	1.34854	17151	14013096000	9
2017.03.10	12:00:00	1.34855	1.35135	1.34208	1.34230	28671	23070105000	9
2017.03.10	16:00:00	1.34233	1.34822	1.34233	1.34671	42258	31463598000	9
2017.03.10	20:00:00	1.34670	1.34724	1.34469	1.34689	19275	13650341000	9
2017.03.13	00:00:00	1.34554	1.34757	1.34505	1.34649	10337	7512139000	0
2017.03.13	04:00:00	1.34650	1.34668	1.34425	1.34475	9869	6507238000	9
2017.03.13	08:00:00	1.34474	1.34676	1.34382	1.34534	21863	18353225000	9
2017.03.13	12:00:00	1.34533	1.34687	1.34391	1.34503	23510	21816901000	9
2017.03.13	16:00:00	1.34504	1.34561	1.34301	1.34389	24958	20062932000	9
2017.03.13	20:00:00	1.34388	1.34533	1.34380	1.34455	9949	7385759000	9
2017.03.14	00:00:00	1.34455	1.34567	1.34420	1.34456	8466	4881407000	9
2017.03.14	04:00:00	1.34458	1.34486	1.34386	1.34417	6112	3844784000	9
2017.03.14	08:00:00	1.34417	1.34795	1.34411	1.34609	18283	15044304000	9
2017.03.14	12:00:00	1.34609	1.34948	1.34418	1.34884	26715	22326480000	9
2017.03.14	16:00:00	1.34883	1.34950	1.34551	1.34871	29749	24298136000	9
2017.03.14	20:00:00	1.34869	1.34940	1.34780	1.34821	13970	10374801000	9
2017.03.15	00:00:00	1.34823	1.34841	1.34683	1.34723	7737	4810810000	9
2017.03.15	04:00:00	1.34722	1.34740	1.34626	1.34630	6954	4375069000	9
2017.03.15	08:00:00	1.34630	1.34652	1.34479	1.34565	17062	13324762000	9
2017.03.15	12:00:00	1.34564	1.34674	1.34423	1.34654	20123	17069485000	9
2017.03.15	16:00:00	1.34654	1.34782	1.34333	1.34647	28737	23813434000	9
2017.03.15	20:00:00	1.34586	1.34641	1.32950	1.33002	36956	26448881000	9
2017.03.16	00:00:00	1.33007	1.33039	1.32828	1.33027	12104	10006140000	0
2017.03.16	04:00:00	1.33031	1.33123	1.32958	1.33022	11136	7830857000	9
2017.03.16	08:00:00	1.33021	1.33209	1.32758	1.33160	21900	18358832000	9
2017.03.16	12:00:00	1.33158	1.33206	1.32912	1.32928	30088	27225183000	9
2017.03.16	16:00:00	1.32928	1.33291	1.32889	1.33282	27295	22228319000	9
2017.03.16	20:00:00	1.33281	1.33522	1.33082	1.33130	16288	11210058000	9
2017.03.17	00:00:00	1.33133	1.33253	1.33133	1.33216	7518	5163295000	9
2017.03.17	04:00:00	1.33217	1.33239	1.33130	1.33239	5992	4095954000	9
2017.03.17	08:00:00	1.33239	1.33458	1.33112	1.33233	16228	15000575000	9
2017.03.17	12:00:00	1.33234	1.33442	1.33051	1.33100	24586	21427926000	9
2017.03.17	16:00:00	1.33094	1.33773	1.33038	1.33329	28171	23084424000	9
2017.03.17	20:00:00	1.33327	1.33464	1.33237	1.33412	9447	7442613000	9
2017.03.20	00:00:00	1.33446	1.33489	1.33202	1.33238	7740	5869611000	9
2017.03.20	04:00:00	1.33240	1.33282	1.33114	1.33182	8688	7033932000	9
2017.03.20	08:00:00	1.33182	1.33534	1.33033	1.33510	17999	14118842000	9
2017.03.20	12:00:00	1.33510	1.33708	1.33394	1.33656	21505	18272833000	9
2017.03.20	16:00:00	1.33656	1.33727	1.33383	1.33542	25709	22027214000	9
2017.03.20	20:00:00	1.33541	1.33654	1.33437	1.33539	9195	6727213000	9
2017.03.21	00:00:00	1.33536	1.33536	1.33229	1.33362	10927	8089187000	0
2017.03.21	04:00:00	1.33361	1.33644	1.33352	1.33605	10220	8401320000	9
2017.03.21	08:00:00	1.33602	1.33612	1.33283	1.33316	18346	16062258000	9
2017.03.21	12:00:00	1.33315	1.33315	1.32632	1.32804	26308	22911947000	9
2017.03.21	16:00:00	1.32802	1.33481	1.32760	1.33458	35487	30475975000	9
2017.03.21	20:00:00	1.33458	1.33597	1.33357	1.33533	14518	10824903000	9
2017.03.22	00:00:00	1.33530	1.33783	1.33469	1.33769	9673	5868590000	9
2017.03.22	04:00:00	1.33769	1.33861	1.33708	1.33737	8675	6516221000	9
2017.03.22	08:00:00	1.33737	1.34089	1.33574	1.33896	22114	18493667000	9
2017.03.22	12:00:00	1.33896	1.34036	1.33717	1.33980	24721	22553083000	9
2017.03.22	16:00:00	1.33984	1.34040	1.33241	1.33348	34462	27449468000	9
2017.03.22	20:00:00	1.33349	1.33463	1.33197	1.33326	12794	9815063000	9
2017.03.23	00:00:00	1.33327	1.33378	1.33224	1.33233	8221	6115938000	0
2017.03.23	04:00:00	1.33239	1.33290	1.33156	1.33191	6710	5006484000	9
2017.03.23	08:00:00	1.33192	1.33547	1.33170	1.33445	17541	15211149000	9
2017.03.23	12:00:00	1.33446	1.33471	1.33164	1.33282	25333	21690331000	9
2017.03.23	16:00:00	1.33284	1.33483	1.33199	1.33352	29381	26582196000	9
2017.03.23	20:00:00	1.33350	1.33566	1.33344	1.33527	12536	9456078000	9
2017.03.24	00:00:00	1.33529	1.33662	1.33459	1.33658	8439	4848515000	9
2017.03.24	04:00:00	1.33659	1.33774	1.33635	1.33700	9356	6057552000	9
2017.03.24	08:00:00	1.33701	1.33723	1.33516	1.33552	16867	13463282000	9
2017.03.24	12:00:00	1.33551	1.33847	1.33473	1.33743	22310	20275554000	9
2017.03.24	16:00:00	1.33743	1.33853	1.33648	1.33700	23311	18186558000	9
2017.03.24	20:00:00	1.33700	1.33839	1.33652	1.33765	14467	10388212000	9
2017.03.27	00:00:00	1.33537	1.33646	1.33233	1.33386	10225	7433965000	0
2017.03.27	04:00:00	1.33386	1.33412	1.33220	1.33259	10006	7757504000	9
2017.03.27	08:00:00	1.33260	1.33461	1.33226	1.33318	17883	13886343000	9
2017.03.27	12:00:00	1.33320	1.33561	1.33207	1.33522	17705	14481451000	9
2017.03.27	16:00:00	1.33522	1.34032	1.33509	1.33669	28534	19012501000	9
2017.03.27	20:00:00	1.33669	1.33866	1.33644	1.33753	14261	12329705000	9
2017.03.28	00:00:00	1.33707	1.33902	1.33707	1.33823	5866	4534249000	0
2017.03.28	04:00:00	1.33822	1.33859	1.33773	1.33799	5337	3435338000	9
2017.03.28	08:00:00	1.33799	1.34140	1.33790	1.34001	14359	11832739000	9
2017.03.28	12:00:00	1.33999	1.34114	1.33808	1.33818	15641	13035562000	9
2017.03.28	16:00:00	1.33821	1.33847	1.33537	1.33660	29345	23379718000	9
2017.03.28	20:00:00	1.33660	1.33856	1.33560	1.33812	17053	11718177000	9
2017.03.29	00:00:00	1.33804	1.33923	1.33682	1.33861	7449	4957452000	0
2017.03.29	04:00:00	1.33860	1.33947	1.33849	1.33921	6863	4980461000	9
2017.03.29	08:00:00	1.33921	1.34006	1.33556	1.33585	16799	13718739000	9
2017.03.29	12:00:00	1.33586	1.33868	1.33550	1.33786	21317	16765699000	9
2017.03.29	16:00:00	1.33786	1.33902	1.33598	1.33707	26679	21709762000	9
2017.03.29	20:00:00	1.33707	1.33707	1.33221	1.33246	16340	12299903000	9
2017.03.30	00:00:00	1.33232	1.33380	1.33226	1.33342	5366	3789990000	0
2017.03.30	04:00:00	1.33342	1.33448	1.33283	1.33362	8557	7132788000	9
2017.03.30	08:00:00	1.33361	1.33435	1.33288	1.33403	13848	12234454000	9
2017.03.30	12:00:00	1.33403	1.33455	1.33041	1.33162	20040	18334049000	9
2017.03.30	16:00:00	1.33160	1.33168	1.32771	1.32933	31615	23821079000	9
2017.03.30	20:00:00	1.32934	1.33515	1.32907	1.33363	18135	12444525000	9
2017.03.31	00:00:00	1.33378	1.33469	1.33310	1.33437	6736	4797076000	0
2017.03.31	04:00:00	1.33436	1.33464	1.33307	1.33406	8172	6321855000	9
2017.03.31	08:00:00	1.33408	1.33479	1.33250	1.33474	14750	12659308000	9
2017.03.31	12:00:00	1.33473	1.33676	1.32898	1.32998	20485	17940446000	9
2017.03.31	16:00:00	1.33003	1.33393	1.32915	1.33025	28542	22309815000	9
2017.03.31	20:00:00	1.33022	1.33241	1.32840	1.33152	16269	12241449000	9
2017.04.03	00:00:00	1.33000	1.33274	1.32945	1.33152	5590	4401732000	9
2017.04.03	04:00:00	1.33152	1.33243	1.33092	1.33227	7106	5353944000	9
2017.04.03	08:00:00	1.33229	1.33414	1.33191	1.33395	12305	10931452000	9
2017.04.03	12:00:00	1.33395	1.33622	1.33320	1.33533	15495	14125955000	9
2017.04.03	16:00:00	1.33533	1.33994	1.33511	1.33883	27519	23708276000	9
2017.04.03	20:00:00	1.33882	1.33981	1.33757	1.33786	10627	7929016000	9
2017.04.04	00:00:00	1.33770	1.33956	1.33729	1.33907	5667	3666929000	9
2017.04.04	04:00:00	1.33906	1.33943	1.33748	1.33819	8791	6537853000	9
2017.04.04	08:00:00	1.33819	1.34467	1.33794	1.34402	15364	13575008000	9
2017.04.04	12:00:00	1.34402	1.34554	1.34181	1.34539	18496	16569882000	9
2017.04.04	16:00:00	1.34539	1.34539	1.34053	1.34129	26291	24062058000	9
2017.04.04	20:00:00	1.34128	1.34250	1.33982	1.34002	12689	9440324000	9
2017.04.05	00:00:00	1.34000	1.34046	1.33937	1.33959	5603	3917028000	0
2017.04.05	04:00:00	1.33954	1.34050	1.33929	1.34038	7772	5632300000	9
2017.04.05	08:00:00	1.34038	1.34085	1.33860	1.33947	14087	13570447000	9
2017.04.05	12:00:00	1.33947	1.34083	1.33784	1.33881	18212	18070249000	9
2017.04.05	16:00:00	1.33877	1.34272	1.33846	1.34222	23846	20303527000	9
2017.04.05	20:00:00	1.34223	1.34398	1.33993	1.34326	20671	14446416000	9
2017.04.06	00:00:00	1.34291	1.34410	1.34276	1.34386	6819	4264036000	0
2017.04.06	04:00:00	1.34388	1.34443	1.34359	1.34368	8482	5447981000	9
2017.04.06	08:00:00	1.34368	1.34504	1.34340	1.34470	16316	14588490000	9
2017.04.06	12:00:00	1.34470	1.34479	1.34183	1.34288	18101	18107621000	9
2017.04.06	16:00:00	1.34288	1.34370	1.33978	1.34136	21183	18942658000	9
2017.04.06	20:00:00	1.34137	1.34213	1.34068	1.34112	11678	8311730000	9
2017.04.07	00:00:00	1.34082	1.34240	1.34082	1.34239	4049	2958008000	9
2017.04.07	04:00:00	1.34239	1.34307	1.33957	1.34037	17137	13001682000	9
2017.04.07	08:00:00	1.34038	1.34081	1.33834	1.33882	15972	14797214000	9
2017.04.07	12:00:00	1.33882	1.34210	1.33418	1.33670	22702	19974037000	9
2017.04.07	16:00:00	1.33671	1.34108	1.33524	1.33990	29078	22537460000	9
2017.04.07	20:00:00	1.33990	1.34190	1.33858	1.33939	20361	13932048000	9
2017.04.10	00:00:00	1.33948	1.34160	1.33947	1.34160	8017	5851361000	9
2017.04.10	04:00:00	1.34160	1.34259	1.34118	1.34184	8563	6034919000	9
2017.04.10	08:00:00	1.34184	1.34214	1.33979	1.34018	13100	11561043000	9
2017.04.10	12:00:00	1.34019	1.34028	1.33599	1.33641	16085	14943309000	9
2017.04.10	16:00:00	1.33641	1.33667	1.33401	1.33413	23076	19941119000	9
2017.04.10	20:00:00	1.33413	1.33458	1.33219	1.33233	12757	11229995000	9
2017.04.11	00:00:00	1.33227	1.33306	1.33136	1.33217	5782	4438600000	0
2017.04.11	04:00:00	1.33217	1.33331	1.33174	1.33224	7853	7167298000	9
2017.04.11	08:00:00	1.33225	1.33260	1.33139	1.33223	12618	11975756000	9
2017.04.11	12:00:00	1.33223	1.33318	1.33098	1.33253	13633	12752450000	9
2017.04.11	16:00:00	1.33253	1.33571	1.33129	1.33255	29050	23850618000	9
2017.04.11	20:00:00	1.33256	1.33388	1.33227	1.33235	14423	12113282000	9
2017.04.12	00:00:00	1.33199	1.33330	1.33199	1.33286	6820	4544112000	9
2017.04.12	04:00:00	1.33286	1.33386	1.33258	1.33325	9887	7305782000	9
2017.04.12	08:00:00	1.33325	1.33362	1.33158	1.33228	13519	12411458000	9
2017.04.12	12:00:00	1.33229	1.33324	1.33059	1.33178	15588	14784097000	9
2017.04.12	16:00:00	1.33178	1.33190	1.32532	1.33065	33661	25353851000	9
2017.04.12	20:00:00	1.33066	1.33263	1.32379	1.32519	26008	20010931000	9
2017.04.13	00:00:00	1.32462	1.32552	1.32358	1.32435	9757	7313544000	0
2017.04.13	04:00:00	1.32432	1.32444	1.32290	1.32291	13271	11000311000	9
2017.04.13	08:00:00	1.32290	1.32484	1.32229	1.32348	14151	12102650000	9
2017.04.13	12:00:00	1.32348	1.32490	1.32288	1.32321	17381	16542221000	9
2017.04.13	16:00:00	1.32321	1.32886	1.32282	1.32867	24173	20868637000	9
2017.04.13	20:00:00	1.32867	1.33380	1.32841	1.33270	16621	13086415000	9
2017.04.14	00:00:00	1.33251	1.33366	1.33202	1.33328	7531	5258976000	0
2017.04.14	04:00:00	1.33328	1.33334	1.33183	1.33260	9414	7187244000	9
2017.04.14	08:00:00	1.33260	1.33290	1.33147	1.33159	11485	8823713000	9
2017.04.14	12:00:00	1.33155	1.33244	1.33090	1.33116	10299	7245559000	9
2017.04.14	16:00:00	1.33109	1.33186	1.33098	1.33164	4983	3394206000	9
2017.04.14	20:00:00	1.33164	1.33287	1.33164	1.33171	2857	1266859000	9
2017.04.17	00:00:00	1.33099	1.33218	1.32998	1.33008	7804	7165084000	0
2017.04.17	04:00:00	1.33008	1.33091	1.32979	1.33002	7509	4935484000	9
2017.04.17	08:00:00	1.33003	1.33117	1.32946	1.33003	8308	6907252000	9
2017.04.17	12:00:00	1.33003	1.33017	1.32763	1.32860	9407	6999510000	9
2017.04.17	16:00:00	1.32858	1.32925	1.32617	1.32919	20715	14085713000	9
2017.04.17	20:00:00	1.32919	1.33217	1.32843	1.33131	14251	9424452000	9
2017.04.18	00:00:00	1.33127	1.33289	1.33068	1.33230	6999	4869382000	9
2017.04.18	04:00:00	1.33229	1.33337	1.33200	1.33257	10284	7613568000	9
2017.04.18	08:00:00	1.33259	1.33536	1.33135	1.33408	14013	11739161000	9
2017.04.18	12:00:00	1.33410	1.33741	1.33386	1.33617	23108	21380615000	9
2017.04.18	16:00:00	1.33618	1.33993	1.33509	1.33919	29153	25064308000	9
2017.04.18	20:00:00	1.33920	1.33993	1.33734	1.33783	18466	13509240000	9
2017.04.19	00:00:00	1.33802	1.33924	1.33741	1.33890	5638	4056494000	9
2017.04.19	04:00:00	1.33890	1.34019	1.33840	1.33985	10486	8206661000	9
2017.04.19	08:00:00	1.33984	1.34258	1.33933	1.34238	14191	12195367000	9
2017.04.19	12:00:00	1.34238	1.34431	1.34141	1.34338	15801	14989880000	9
2017.04.19	16:00:00	1.34338	1.34744	1.34312	1.34643	25696	23628886000	9
2017.04.19	20:00:00	1.34644	1.34902	1.34644	1.34840	16021	13416489000	9
2017.04.20	00:00:00	1.34785	1.34859	1.34711	1.34791	7434	5519536000	0
2017.04.20	04:00:00	1.34790	1.34845	1.34731	1.34756	7951	5550324000	9
2017.04.20	08:00:00	1.34756	1.34915	1.34608	1.34790	14644	12480251000	9
2017.04.20	12:00:00	1.34790	1.34946	1.34737	1.34914	15900	14934281000	9
2017.04.20	16:00:00	1.34914	1.34993	1.34564	1.34802	26056	22371269000	9
2017.04.20	20:00:00	1.34802	1.34841	1.34674	1.34683	14326	11802046000	9
2017.04.21	00:00:00	1.34659	1.34790	1.34632	1.34739	5770	4702802000	9
2017.04.21	04:00:00	1.34739	1.34800	1.34720	1.34756	5562	3835848000	9
2017.04.21	08:00:00	1.34755	1.34755	1.34576	1.34578	12073	10789084000	9
2017.04.21	12:00:00	1.34578	1.34970	1.34578	1.34900	15110	14938270000	9
2017.04.21	16:00:00	1.34900	1.35250	1.34864	1.35118	24743	20639370000	9
2017.04.21	20:00:00	1.35120	1.35156	1.34831	1.34831	15524	11349699000	9
2017.04.24	00:00:00	1.34565	1.34927	1.34528	1.34836	11615	7361884000	0
2017.04.24	04:00:00	1.34836	1.35000	1.34732	1.34735	11139	8481608000	9
2017.04.24	08:00:00	1.34737	1.34868	1.34359	1.34399	18115	15986134000	9
2017.04.24	12:00:00	1.34399	1.34473	1.34104	1.34464	18153	17469249000	9
2017.04.24	16:00:00	1.34465	1.35207	1.34439	1.35148	24759	19618491000	9
2017.04.24	20:00:00	1.35148	1.35213	1.34978	1.34992	12697	9840793000	9
2017.04.25	00:00:00	1.34974	1.35578	1.34931	1.35556	8332	6918499000	0
2017.04.25	04:00:00	1.35554	1.35595	1.35448	1.35487	8445	7523993000	9
2017.04.25	08:00:00	1.35487	1.35732	1.35471	1.35608	14411	12730056000	9
2017.04.25	12:00:00	1.35606	1.36139	1.35512	1.36010	19483	20081633000	9
2017.04.25	16:00:00	1.36012	1.36260	1.35743	1.36026	29314	26567288000	9
2017.04.25	20:00:00	1.36026	1.36056	1.35614	1.35692	15966	14938695000	9
2017.04.26	00:00:00	1.35705	1.35780	1.35610	1.35695	7365	6043546000	9
2017.04.26	04:00:00	1.35694	1.35745	1.35565	1.35623	8388	7523420000	9
2017.04.26	08:00:00	1.35625	1.35841	1.35598	1.35731	14512	15135446000	9
2017.04.26	12:00:00	1.35730	1.36066	1.35594	1.35752	20238	21141310000	9
2017.04.26	16:00:00	1.35753	1.36186	1.35417	1.36094	31667	29980370000	9
2017.04.26	20:00:00	1.36092	1.36218	1.35781	1.36207	23754	20493386000	9
2017.04.27	00:00:00	1.36147	1.36367	1.36087	1.36324	7255	6168332000	0
2017.04.27	04:00:00	1.36323	1.36472	1.35297	1.35437	17554	12901573000	9
2017.04.27	08:00:00	1.35438	1.35999	1.35397	1.35877	14887	13507927000	9
2017.04.27	12:00:00	1.35877	1.35973	1.35537	1.35959	21569	20434940000	9
2017.04.27	16:00:00	1.35959	1.36702	1.35885	1.36301	31620	27051844000	9
2017.04.27	20:00:00	1.36299	1.36449	1.36106	1.36323	16232	13351649000	9
2017.04.28	00:00:00	1.36316	1.36392	1.36241	1.36339	7878	7515039000	9
2017.04.28	04:00:00	1.36339	1.36474	1.36277	1.36423	8873	8157040000	9
2017.04.28	08:00:00	1.36422	1.36657	1.36362	1.36385	12327	12171827000	9
2017.04.28	12:00:00	1.36385	1.36570	1.36300	1.36451	20901	19553076000	9
2017.04.28	16:00:00	1.36450	1.36967	1.36448	1.36524	31045	26182828000	9
2017.04.28	20:00:00	1.36526	1.36705	1.36376	1.36387	15530	11764946000	9
2017.05.01	00:00:00	1.36537	1.36625	1.36365	1.36539	5806	4888946000	0
2017.05.01	04:00:00	1.36537	1.36750	1.36528	1.36714	6094	5292590000	9
2017.05.01	08:00:00	1.36715	1.36864	1.36688	1.36726	7020	6254221000	9
2017.05.01	12:00:00	1.36725	1.36747	1.36428	1.36505	11052	10044509000	9
2017.05.01	16:00:00	1.36504	1.36766	1.36387	1.36635	21203	19469916000	9
2017.05.01	20:00:00	1.36635	1.36826	1.36595	1.36797	11718	10933079000	9
2017.05.02	00:00:00	1.36723	1.36828	1.36603	1.36634	6177	5635708000	0
2017.05.02	04:00:00	1.36635	1.36663	1.36534	1.36604	6618	5919598000	9
